id,id_property,area,floor,char_view,char_general,char_bathroom,bed_linen,towels,dish_towels,beds_basic,beds_additional,broj_kreveta,broj_pom_kreveta,max_odraslih,min_ljudi,min_boravak
23383,9414,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23396,9419,52.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,coffee,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23397,9420,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
23398,9421,50.0,3,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,microwave,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
23399,9421,35.0,3,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
23400,9422,85.0,1,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,cooking_gas,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23401,9422,85.0,2,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23402,9423,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23403,9424,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23404,9424,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23416,9431,100.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23417,9431,100.0,2,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23418,9432,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23419,9433,90.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23420,9433,90.0,2,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23421,9434,100.0,2,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23432,9435,76.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove",,included,included,included,4,0,0,0,0,0,0
23433,9435,38.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,oven,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
23434,9436,65.0,0,,"balcony,air_condition,heating,washing_machine,hairdryer,dvd,sattv,internet_wireless,refrigerator,music,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23435,9436,65.0,0,,"balcony,air_condition,heating,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove",,included,included,included,5,0,0,0,0,0,0
23460,9443,150.0,0,,"balcony,terrace,air_condition,washing_machine,hairdryer,tv,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,cooking_gas,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
23461,9444,110.0,0,,"balcony,terrace,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,cooking_gas,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,8,2,0,0,0,0,0
23492,9459,71.0,0,,"balcony,air_condition,washing_machine,tv,internet_wireless,refrigerator,dishes,cooking_gas,microwave,coffee,stove,toaster",,included,included,included,6,2,0,0,0,0,0
24697,9459,56.0,0,,"balcony,air_condition,tv,internet_wireless,refrigerator,dishes,cooking_gas,cooking_electric,coffee,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23496,9463,0.0,0,,,,included,included,included,5,0,0,0,0,0,0
23497,9463,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23498,9463,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23499,9464,90.0,0,,"terrace,sattv,safe,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_gas,cooking_electric,coffee,tea,stove,toaster",,included,included,included,2,2,0,0,0,0,0
23500,9466,97.0,0,,"terrace,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,fireplace,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,1,0,0,0,0,0
23501,9467,110.0,0,,"balcony,terrace,air_condition,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,6,2,0,0,0,0,0
23510,9475,100.0,0,,"terrace,air_condition,washing_machine,tv,internet_wireless,refrigerator,dishwasher,dishes,coffee,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23512,9476,41.0,1,view_sea,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,oven,stove,toaster",,included,included,included,2,2,0,0,0,0,0
23515,9478,25.0,0,,"terrace,air_condition,hairdryer,sattv,internet_wireless,refrigerator,dishes,cooking_electric,tea,stove",,included,included,included,2,0,0,0,0,0,0
23516,9478,25.0,0,,"terrace,air_condition,hairdryer,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
23517,9478,25.0,1,,"balcony,air_condition,hairdryer,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
23518,9478,25.0,1,,"balcony,terrace,air_condition,hairdryer,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
23519,9478,25.0,1,,"balcony,terrace,air_condition,hairdryer,sattv,internet_wireless,refrigerator,dishes,cooking_electric,tea,stove",,included,included,included,2,0,0,0,0,0,0
23958,9478,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
24291,9478,25.0,0,,"terrace,air_condition,hairdryer,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
24732,9478,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
24733,9478,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23521,9479,0.0,0,,,,included,included,included,2,2,0,0,0,0,0
23522,9479,0.0,0,,,,included,included,included,2,2,0,0,0,0,0
24462,9479,154.0,0,view_sea,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,6,4,0,0,0,0,0
23526,9481,44.0,1,,"balcony,air_condition,tv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,microwave,tea",,included,included,included,2,2,0,0,0,0,0
23527,9482,90.0,3,,"balcony,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,4,2,0,0,0,0,0
23529,9484,150.0,2,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,music,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23532,9486,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
23533,9486,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
24474,9486,125.0,0,,"balcony,terrace,air_condition,washing_machine,radio,dvd,tv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,music,outside_shower,dishes,freezer,cooking_electric,microwave,coffee,tea,stove",,included,included,included,8,2,0,0,0,0,0
23534,9487,50.0,0,,"air_condition,washing_machine,tv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,4,1,0,0,0,0,0
23535,9488,83.0,0,,"balcony,terrace,air_condition,tv,internet_wireless,refrigerator,dishes,cooking_gas,microwave,coffee,tea,toaster",,included,included,included,4,2,0,0,0,0,0
23540,9490,91.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_gas,cooking_electric,microwave,coffee",,included,included,included,4,2,0,0,0,0,0
23545,9492,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23546,9493,33.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,microwave,coffee,tea,stove,toaster",,included,included,included,2,2,0,0,0,0,0
23547,9495,50.0,2,view_sea,"balcony,air_condition,washing_machine,tv,internet_wireless,refrigerator,oven,coffee,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23548,9495,35.0,2,view_sea,"balcony,air_condition,washing_machine,tv,internet_wireless,refrigerator,oven,coffee,stove,toaster",,included,included,included,2,0,0,0,0,0,0
23549,9496,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23550,9496,60.0,0,view_sea,"terrace,washing_machine,sattv,internet_wireless",,included,included,included,4,1,0,0,0,0,0
23551,9496,60.0,1,view_sea,"balcony,washing_machine,sattv,internet_wireless",,included,included,included,4,1,0,0,0,0,0
23552,9497,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23553,9497,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23554,9497,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23555,9497,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23556,9497,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23571,9500,0.0,0,,,,included,included,included,6,0,0,0,0,0,0
23576,9501,160.0,0,,"balcony,terrace,air_condition,heating,washing_machine,sattv,safe,internet_wireless,refrigerator,dishwasher,private_barbecue,outside_shower,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,12,1,0,0,0,0,0
23577,9502,35.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,2,2,0,0,0,0,0
23578,9502,55.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,microwave,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
23579,9502,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23580,9502,15.0,2,,"balcony,air_condition,washing_machine,sattv,internet_wireless,grilling_not_allowed",,included,included,included,2,0,0,0,0,0,0
23581,9502,18.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,grilling_not_allowed",,included,included,included,2,0,0,0,0,0,0
23582,9502,35.0,2,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,microwave,coffee,stove",,included,included,included,2,2,0,0,0,0,0
23583,9502,17.0,2,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,2,0,0,0,0,0,0
23585,9503,60.0,0,,"terrace,tv,sattv,refrigerator,fireplace,music,veranda,outside_shower,oven,microwave,coffee,stove",,included,included,included,2,0,0,0,0,0,0
23588,9505,33.0,0,,"terrace,air_condition,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,2,0,0,0,0,0,0
23590,9506,75.0,0,view_sea,"balcony,tv,sattv",,included,included,included,4,0,0,0,0,0,0
23591,9507,100.0,2,view_sea,"balcony,air_condition,tv,sattv,internet_wireless,refrigerator,oven,coffee,tea,stove,toaster",,included,included,included,6,2,0,0,0,0,0
23592,9508,160.0,0,,"balcony,air_condition,tv,sattv",,included,included,included,10,0,0,0,0,0,0
23593,9509,100.0,1,view_sea,"balcony,terrace,air_condition,tv,sattv,internet_wireless,refrigerator,oven,coffee,tea,stove",,included,included,included,6,2,0,0,0,0,0
23596,9509,45.0,0,,"tv,sattv,internet_wireless,refrigerator,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23594,9510,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
23595,9511,35.0,0,,"terrace,tv,refrigerator,private_barbecue,dishes,cooking_electric",,included,included,included,2,1,0,0,0,0,0
23597,9512,65.0,1,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_gas,coffee,stove",,included,included,included,4,2,0,0,0,0,0
23598,9513,103.0,0,,"terrace,air_condition,radio,dvd,sattv,internet_wireless,refrigerator,dishwasher,dishes,microwave,coffee,tea,stove",,included,included,included,4,0,0,0,0,0,0
23599,9515,120.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,music,outside_area_completely_enclosed,outside_shower,oven,microwave,coffee,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23601,9516,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23694,9573,112.0,0,,"balcony,terrace,heating,washing_machine,radio,dvd,sattv,internet_wireless,refrigerator,dishwasher,music,outside_shower,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23695,9573,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23755,9611,50.0,0,view_sea,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23756,9611,80.0,0,view_sea,"balcony,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,5,0,0,0,0,0,0
23757,9611,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
24687,9611,0.0,0,view_sea,"balcony,air_condition,sattv,internet_wireless",,included,included,included,6,2,0,0,0,0,0
23937,9687,59.0,1,view_sea,"balcony,air_condition,sattv,internet_wireless,refrigerator,oven,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23938,9688,87.0,0,,"balcony,terrace,air_condition,heating,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,fireplace,outside_shower,dishes,cooking_electric,microwave,coffee,stove",,included,included,included,4,2,0,0,0,0,0
23944,9689,120.0,0,view_sea,"terrace,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,oven,microwave,coffee,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23945,9690,330.0,0,,"terrace,air_condition,washing_machine,hairdryer,tv,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,fireplace,outside_shower,dishes,cooking_electric,microwave,coffee,tea,stove,toaster,cooking_highchair",,included,included,included,12,2,0,0,0,0,0
23957,9697,90.0,0,,"terrace,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishwasher,private_barbecue,vaccumcleaner,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
23976,9706,130.0,2,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,outside_shower,dishes,microwave,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
23977,9707,60.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
23978,9707,130.0,1,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outside_shower,dishes,microwave,coffee,stove,toaster",,included,included,included,6,0,0,0,0,0,0
23979,9708,70.0,0,view_sea,"air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,oven,microwave,coffee,tea,stove",,included,included,included,3,2,0,0,0,0,0
23980,9709,50.0,0,view_sea,"air_condition,washing_machine,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
23981,9710,120.0,0,,"balcony,terrace,air_condition,tv,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
24678,9710,50.0,1,,"balcony,air_condition,tv,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,stove,toaster",,included,included,included,2,2,0,0,0,0,0
25282,9710,65.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,4,0,0,0,0,0,0
24001,9721,45.0,0,,"balcony,air_condition,heating,washing_machine,hairdryer,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,3,2,0,0,0,0,0
24002,9721,40.0,0,,"balcony,terrace,air_condition,heating,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,3,0,0,0,0,0,0
24439,9721,32.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,2,0,0,0,0,0,0
25365,9721,35.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,2,2,0,0,0,0,0
24028,9736,72.0,1,view_sea,"balcony,air_condition,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
24044,9746,100.0,1,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,oven,microwave,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
24054,9754,100.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,6,1,0,0,0,0,0
24055,9754,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
24059,9757,0.0,0,,,,included,included,included,2,1,0,0,0,0,0
24060,9757,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
24061,9757,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
24062,9757,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
24079,9765,75.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,4,1,0,0,0,0,0
24103,9780,125.0,0,,"terrace,air_condition,heating,washing_machine,radio,dvd,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,music,clothesdryer,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
24104,9781,40.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,toaster",,included,included,included,2,2,0,0,0,0,0
